symbol,Revenue,Revenue Growth,Preferred Dividends,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,EBITDA,EBIT,Total assets,Retained earnings (deficit),Total shareholders equity,Other Assets,Other Liabilities,Investment purchases and sales,Issuance (buybacks) of shares,priceToSalesRatio,priceEarningsRatio,priceToOperatingCashFlowsRatio,priceFairValue,netProfitMargin,returnOnEquity,nIperEBT,eBTperEBIT,fixedAssetTurnover,currentRatio,debtRatio,totalDebtToCapitalization,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,capitalExpenditureCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Market Cap,PE ratio,POCF ratio,PFCF ratio,PTB ratio,Enterprise Value over EBITDA,EV to Free cash flow,Earnings Yield,Net Debt to EBITDA,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,R&D to Revenue,Receivables Turnover,Gross Profit Growth,EPS Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,10Y Net Income Growth (per Share),3Y Shareholders Equity Growth (per Share),Receivables growth,sector_code,buy_ignore
ACGL,-0.037939155428974525,0.07356882454565547,0.8058186685217504,-0.030226537182524632,-1.1347073272929613,0.007755755666302626,-0.02104450087523899,-0.03567452895754412,0.3490260049993171,-0.045528301267892334,0.12228645352906518,-0.2566012197227166,0.038117291232787565,0.043868484568472234,0.0107063627478659,-0.040460835645054774,-0.021965620336544374,-0.03506747637051229,0.039264541830542087,-0.02975462905548406,-0.023480498246897602,0.007861788225505114,0.02369523554243194,0.028369676572757282,0.022970253882959524,-0.016960113314402017,-0.04366110311093069,-0.02104449376922437,0.01148739544532075,-0.009871557836869856,0.02528411934956031,-0.05222848154586844,-0.04665359821693133,-0.06269014601222679,-0.036910928730270035,-0.034026982117277796,-0.04724761413125987,-0.026577722090300387,0.027018153819478096,-0.046855135463210115,-0.022257225640064496,-0.044415020127819796,-0.05278061330807116,-0.1039655961524285,-0.5847836432295097,-0.02407086143211614,-0.02236291480975594,-0.023355443160353682,-0.02139125245672767,0.3788040641518082,0.15264126062810557,-0.03441274846697615,0.007238579852820153,-0.00024720391182316795,0.024233448584789142,0.030126737271741585,-0.0398615450481276,0.06022948648915041,0.0016013527534918285,-0.0031703782611929754,6,0
ACHC,-0.04297318835405757,-0.11623559058303506,-0.08503958448906312,-0.030226537182524632,1.810490995435177,0.024578518677360446,-0.02104454834382928,-0.0333153831903359,-0.21118094124786163,-0.08918262098363178,0.09707870783188556,0.0613538819862772,0.04626734478194798,0.0435534832614598,-0.04900220466659341,-0.04397782486999207,-0.021965626754995252,-0.035067463793059396,0.03926454404245565,-0.029754629048608885,-0.023480501420817222,0.007861652484045694,0.023696074595934494,0.028369874014844462,0.022970057197735025,-0.04298963641647163,-0.043661105303808186,-0.02104449376922437,0.011480786639347328,-0.009871819832362152,0.025191827924789575,-0.05229540485070134,-0.04664358680613681,-0.06270968462147314,-0.03691107039289358,-0.03400898845141124,-0.04724853793101692,-0.027240451087048142,0.004425862443687907,0.26866335706645933,-0.025421887488792795,0.007429078818008635,-0.05278061330807116,0.012158598671111092,0.4163502322495336,-0.02407086143211614,-0.025016659903324842,-0.030568764273208076,-0.021391253564542023,0.003415094219813537,0.0791648819655072,-0.0344127484786955,-0.002065462459511703,-0.018669198396859626,0.01229662325568784,0.030126737271741585,-0.039861550304355675,-0.019390555099688362,-0.013166122542205432,-0.0031703782611929754,5,1
ACI,0.035659473494563346,-0.1320526251770926,-0.08503958448906312,-0.030226537182524632,-0.27569114983058746,0.011494147446537697,-0.021044554535384535,-0.025229287592502356,0.0018041856573689594,-0.06216601053524105,0.12228645352906518,0.05776864782791178,0.0468478349658867,0.03198125428140634,0.0718156644932121,-0.04240145691490478,-0.021965617127318936,-0.035067508087567395,0.03926477408146591,-0.02975462905038313,-0.023480775435877708,0.007861684701164228,0.02369509873423429,0.02836940973270877,0.022970057197735025,-0.05058158065457528,-0.0436611132529891,-0.02104449376922437,0.011536631049822742,-0.009966924196065834,0.025089108206647153,-0.05230818339451377,-0.046657338672556316,-0.06270744827463169,-0.03683368396517575,-0.034009533979218805,-0.04724473007348175,-0.016636787139084022,-0.06745870102473545,-0.05756087158030526,-0.02643152491506268,-0.08021895586388915,-0.05278061330807116,36.55593782183544,0.6869269553519778,0.12766902788320972,0.31997020226063294,24.855389075074456,47.49551625974266,34.390420408843646,0.14387285803895353,4.723270545087221e-18,-0.07540320774495103,1.344558393495838,-0.10557952686918755,-1.0927584950311169,25.0369170065866,18.969989363838376,35.91475877413508,32.03879691499683,7,1
ACIW,-0.04550518385842767,0.05775178995159791,-0.08503958448906312,-0.030226537182524632,0.42992928165636235,0.025513116622419216,-0.021044535960718768,-0.03469826775539192,-0.2151809198638011,-0.07188800798445795,-0.30176384631015635,0.05290273467716282,0.04307229058126762,0.04375977531492435,-0.10611159393551142,-0.04438861846959048,-0.021965626754995252,-0.03506750890783606,0.03926454404245565,-0.029754629064577032,-0.02348052522521437,0.00786181142183046,0.02369514672743266,0.028369744993282545,0.022970057197735025,-0.051666144117161514,-0.04366110516675334,-0.021044482640789355,0.011474343053523243,-0.009934043761782604,0.02511422249896832,-0.05228953357713313,-0.046620135775653215,-0.06268143602979168,-0.03688303407185153,-0.03401596362246943,-0.04724276981546068,-0.027505542685747245,0.009765858587056494,-0.0004235158991794569,-0.0251419040008356,-0.021500501256735412,-0.05278061330807116,-0.07367232793759208,0.9575036784544219,-0.023488366655473814,-0.023026351083148166,-0.016142122047499284,-0.021391252819240678,0.007457760904741023,0.12348559360024644,-0.03441274840414486,-0.002065462459511703,-0.014984799499852335,0.03169396441547746,0.021973006331783066,-0.039861548933165736,-0.006120548168215209,-0.009675628381404263,-0.0031703782611929754,3,1
ACLS,-0.04675851867548491,-0.3218570403057831,-0.08503958448906312,-0.030226537182524632,0.1538169389005993,0.01616713717183154,-0.021044542152274023,-0.035541401298373,-0.24773502967375796,-0.09730191555263125,0.12228645352906518,0.05888813024573317,0.04722773947043291,0.04406123597477376,-0.11249422803871119,-0.04469594621198997,-0.02196581289007069,-0.03506752531320939,0.03926454625436921,-0.0297546290594761,-0.0234805299860938,0.007861673962124716,0.02369519472063103,0.02836948010810618,0.022970057197735025,-0.04407419987905787,-0.043661105989082405,-0.02104447151235434,0.011525891740115932,-0.009924644673496462,0.025123498949285148,-0.05230448738527428,-0.046629054322891224,-0.06269202925167222,-0.03700067844149746,-0.034039033322481226,-0.04724664526810003,-0.027505542685747245,-0.05472486406747188,-0.08943750159188071,-0.021773617797229344,-0.10313347473497356,-0.05278061330807116,-0.07367232793759208,-0.5847836432295097,-0.02377961404379498,-0.023026351083148166,-0.030568764273208076,-0.021391252357305303,0.007432937466519193,0.14804444509190956,-0.03441274844835397,-0.0037073522793349715,-0.018669198396859626,0.013788726421825506,0.02740882695842208,-0.039861549618760705,-0.5634608392900873,-0.05183005786184918,-0.0031703782611929754,3,1
ACM,-0.019605544893767337,-0.13996114247412136,-0.08503958448906312,-0.030226537182524632,-1.0119907305126221,0.012428745391596467,-0.021044556599236288,-0.03183024944638151,-0.2474472614280069,-0.04784390914530022,0.1480543713528488,0.047258770129022847,0.046543428047729915,0.012768334002732716,0.018960042466190465,-0.04311775897702922,-0.02196552726900666,-0.03506758765362805,0.039264541830542087,-0.02975462906635127,-0.023480524431734467,0.007861817865254165,0.023695076116749998,0.028369447852715703,0.022970057197735025,-0.04624332680423034,-0.043661107496685676,-0.02104449376922437,0.011550674762516264,-0.009888292798940304,0.025233911333543958,-0.05227954629028348,-0.046676704474983406,-0.06271674676939351,-0.036911521137604875,-0.034026807081617615,-0.04724718602893342,-0.028300817481844556,0.05330736560221579,-0.18446594577733205,-0.025421887488792795,-0.1655755386586785,-0.05278061330807116,-0.1039655961524285,0.09165816452660062,-0.024362108820437305,-0.026343532450109296,-0.06663536983748006,-0.02139125348783779,0.020906839359915903,0.08770799653427218,-0.03441274848808707,-0.0075384285255892655,-0.038933392330399726,0.10480701955622294,-0.13178306282172036,-0.0398615512184823,0.1265795211465162,0.01878532400666683,-0.0031703782611929754,1,1
ACN,0.01194455780166994,-0.1004185559889775,-0.08503958448906312,-0.030110222805196294,-0.1836537022453332,0.023643920732301683,-0.02104452564146001,-0.005809146644243094,1.8061679861468145,0.8672354340127232,-0.5460386657304855,-0.3126102202174196,0.03837573758006255,0.04407993813635464,0.5129976810337502,-0.04137909399341013,-0.0219655978719663,-0.035067503165955395,0.039264548466282766,-0.029754629059919657,-0.02348049613095119,0.007861804978406753,0.023695183687711865,0.028369796797394528,0.02297018909253263,-0.0419050729538854,-0.04366110132921773,-0.02104449376922437,0.011613127978965099,-0.00989271397287281,0.025162106260248965,-0.051750287505252276,-0.04664367137295964,-0.06268649723580126,-0.03689784425522239,-0.03402352224572823,-0.047231549028167695,-0.027240451087048142,-0.02350642507547088,-0.0673042943385604,-0.02522674748203475,-0.04040497932538003,0.008171526446641354,-0.07872120597339814,0.06460049221635619,-0.023488366655473814,-0.003786699154773594,0.09927101575817103,-0.02139125258082242,0.07924128584048368,0.14505045466348457,-0.03441274846835673,0.0006710205735270773,0.0347545856097461,0.0063282105911371825,0.02993260082079019,-0.03986154779050746,-0.17863063827736606,-0.03142409199870387,0.007673209358225839,3,1
ACOR,-0.046964661072056185,-0.6065636629988188,-0.08503958448906312,-0.030226537182524632,1.3809829067039903,-0.03897414158663577,-0.02104489094322006,-0.03607023987713736,-0.3575568755240907,-0.09190001571731159,0.12228645352906518,0.10532399968734342,0.04728594028613921,0.04384249671569712,-0.197939022222811,-0.04466740487656511,-0.0219663552491698,-0.035067756902396274,0.03926454625436921,-0.029754629082319416,-0.023480588439113458,0.00786179209155934,0.0236955323279575,0.028369329582950607,0.022970057197735025,-0.05708896143009268,-0.043661113115934264,-0.021044738594794648,0.011479134437853972,-0.009943835843307191,0.025107373146517096,-0.05230548825615119,-0.04666213946603673,-0.06268355467416778,-0.036928237327183464,-0.0340303807263463,-0.0472467353949056,-0.03373519525517617,-0.002967978370207064,-0.06598111347015538,-0.024437703106882654,-0.06675667602712707,-0.05278061330807116,0.06264737902917179,0.7680999722827111,-0.022323377102189162,-0.05553472847936727,-0.5499278843987245,-0.021391252633098556,0.004050071084264659,0.13901268739855818,-0.03441274847249224,-0.08032887720442085,-0.18815154765919503,0.042138686578441095,0.027797099860324866,-0.039861588240610486,-0.05920057589410783,-0.017999114457160903,-0.0031703782611929754,5,0
ADAP,-0.04722658172612815,-0.9149958375829409,-0.08503958448906312,-0.030226537182524632,1.9332075922155163,-10.96722791315881,-0.02107026600050712,-0.036221229919750325,-0.3013563911476525,-0.09474185770735881,0.12228645352906518,0.07497485357421593,0.04777052401425905,0.04406202372298788,-0.10070811392768889,-0.04473752354579484,-0.02196584498232507,-0.0350675201181745,0.03926456173776413,-0.02975462909163417,-0.023480549294104817,0.00786172422082963,0.023695189204171446,0.028369427326558123,0.022970057197735025,-0.035397692178367995,-0.043661113664153636,-0.021044499333441876,0.011457490598291018,-0.009965253974802442,0.0250901777751981,-0.04107360221067002,-0.058608270033164545,26.364953883461478,-0.06575910538945737,-0.040388081403381536,-0.0013410074869826096,-0.027770634284446347,-0.04815256112178746,-0.05455364233393022,-0.023436550028732683,-0.05673157402102766,-0.05278061330807116,6.402355232656327,-0.5577259709192653,0.26251656867590817,-0.08936997842237082,-0.6004211321887053,-0.02139125246136901,0.003547268912485836,0.14492978848787214,-0.03433777374098893,-6.825212257038408,-0.2305221349747789,0.042138686578441095,0.029738464369838798,-0.039864398037314834,-0.4440307769068289,-0.04753406504855543,-0.0031703782611929754,5,1
ADBE,-0.031931685381919706,0.04984327265456913,-0.08503958448906312,-0.030226537182524632,1.4730203542892446,0.04140128168841827,-0.021044496747535488,-0.019057782248119475,0.8130558983759447,0.5956310748087982,0.06587487969153683,-0.32079316977747796,0.0449755801142267,0.04233687472980261,0.48010592306247557,-0.04240306759974817,-0.021965572198162798,-0.035067504259646956,0.039264541830542087,-0.029754629030422943,-0.023480456192462643,0.007862034793852292,0.023695260918146027,0.02836955634812004,0.022970057197735025,-0.026721184477678125,-0.04366110448147913,-0.021044349099569204,0.01154753557967889,-0.009894351444699663,0.02512549410600517,-0.051590819944958094,-0.046625248815864065,-0.06255102169819556,-0.036875307019658035,-0.034017924021863453,-0.04721667810524927,-0.027505542685747245,-0.027614114416523644,-0.06189128169508533,-0.025744292717349564,-0.03725423298060593,-0.05278061330807116,-0.09555079942608503,1.0386766953851552,-0.022323377102189162,-0.009094189341911408,0.20025751133813255,-0.021391252705405733,-0.027805929871962006,0.08075625687494853,-0.03441274846500126,0.008333173066035664,0.025543588367227872,0.0302018612493398,0.029738464369838798,-0.03986154459106429,-0.21844065907178553,-0.03410908750701246,-0.0031703782611929754,3,1
ADC,-0.04697141153379711,0.15265399751594316,-0.08503958448906312,-0.030137781612368162,1.5343786526794143,0.0815889933259453,-0.021044445151241698,-0.03505878085878605,-0.22259324125748167,-0.10102911088083519,0.12228645352906518,0.06115850062090271,0.04389962147180576,0.043892920439691174,-0.0668655338661116,-0.04445588202979254,-0.021965504804428587,-0.03506749769749762,0.039264603764121775,-0.029754629063246357,-0.023480514380989005,0.007861720354775404,0.023695173206438658,0.028369564167608646,0.022970126616049552,-0.024552057552505658,-0.04366110516675334,-0.02104449376922437,0.011457490598291018,-0.009965122977056293,0.025090301186953975,-0.03856634352459985,-0.021629514241397002,0.13073878985761658,-0.005602561680037071,-0.03551330034296153,-0.04314118902094837,-0.027770634284446347,-0.04363410284662942,0.00523007508400562,-0.026066697945906336,-0.034962781093497486,0.12382430444276252,-0.09050192139027897,-0.23303390319633235,-0.02377961404379498,-0.023689787356540395,-0.030568764273208076,-0.02139125246185757,0.00096751376681994,0.1281197489424997,-0.03439613167999742,0.02201558823122957,-0.01682699894835598,0.03915448024616577,0.02624400825271372,-0.0398615388777729,-0.37768074224946324,-0.04458056998941597,0.02824822176430256,4,1
ADI,-0.03902478029573722,-0.17159521166223646,-0.08503958448906312,-0.030141834378128732,0.9207956687777189,0.04700886935877088,-0.021044496747535488,-0.025210786229490235,0.3037345532118047,0.029036050202589682,0.1160293308748986,-0.023830864728792162,0.04580004767084488,0.04072996243249614,-0.18610134386255298,-0.0423315803021156,-0.021965652428798763,-0.03506751082179629,0.039264541830542087,-0.029754629052157366,-0.023480491105578462,0.007861865976151176,0.023695190859109323,0.028369683414809808,0.022970163639150637,-0.051666144117161514,-0.043661105303808186,-0.021044510461876886,0.011464264624413774,-0.009862420744076011,0.02511730779286527,-0.052123176330131984,-0.04664090018322704,-0.06263906314226947,-0.03689844954097755,-0.03402345514872516,-0.04724313032268295,-0.027372996886397695,-0.03336487949399752,-0.032901591760029915,-0.02529462226699407,-0.032957760692277606,0.03630328325650866,-0.0871360026997416,1.4986571246593103,-0.023488366655473814,-0.020372605989579257,0.1497642635481518,-0.021391253034696526,0.010414547308048345,0.01386198587928345,-0.034412748465898944,0.008333173066035664,-0.003931602808830462,0.0302018612493398,0.02760296340937347,-0.03986154459106429,-0.27152068679767805,-0.03786808121864449,0.012677942105649905,3,1
ADM,0.04130288689521777,-0.13996114247412136,-0.08503958448906312,-0.030169798461876663,-0.9506324321224526,0.011494147446537697,-0.021044552471532783,-0.02469154894115199,0.2636405883538004,-0.025454069906854993,-0.8036780717473327,0.03675750810911914,0.07398756984051263,0.04160785098951989,0.39202398584603454,-0.03976760153902893,-0.021965678102602266,-0.035067514649716726,0.03926454404245565,-0.029754629071452206,-0.02348058262026082,0.007861716488721181,0.023695179274544197,0.028369478153234033,0.022970161325206816,-0.012621859464057084,-0.043661105989082405,-0.02104449376922437,0.011482769281139355,-0.00985233391762259,0.025232430392473422,-0.052194417704615616,-0.04664866732064657,-0.06271592285213613,-0.03692818581350217,-0.03403075997027669,-0.04724810982869048,-0.027107905287698592,-0.0144695085251548,-0.020511807264964745,-0.025099482260236023,-0.19335939278986836,0.03630328325650866,-0.09891671811662242,-0.2600915755065768,-0.024362108820437305,-0.023026351083148166,-0.023355443160353682,-0.02139125313802739,0.13596565702507432,0.08603077891375485,-0.03441274846593609,-0.005896538705765997,-0.013142600051348688,0.022741345418651474,0.030126737271741585,-0.039861550761418986,-0.12555061055147346,-0.025517101880424962,0.012677942105649905,7,1
ADNT,-0.024599693954836247,-0.17950372895926525,-0.08503958448906312,-0.03021518943839504,-0.9813115813175374,0.009624951556420163,-0.021044556599236288,-0.034545941664586556,-0.2549962727384192,-0.08678878911650724,0.12228645352906518,0.0613538819862772,0.045344076974591814,0.03934258498077111,0.043540323428788386,-0.04358503804637169,-0.021965315460127713,-0.035067488674542284,0.03926454404245565,-0.029754629075000684,-0.023480538978866053,0.007861612105257133,0.023695135694513494,0.028369362815777167,0.022970057197735025,-0.06034265181785139,-0.04366110941545349,-0.021044560539834445,0.01162171942673055,-0.009900180844403264,0.025262398880525786,-0.05229885594202795,-0.046663473019781285,-0.06271898311623496,-0.036913414265392276,-0.03403338842244041,-0.04724856046271831,-0.030819187669486034,0.12149500866369163,0.03782844011471108,-0.025506730969991943,-0.0982641394748681,-0.06059499019970097,-0.1039655961524285,0.09165816452660062,-0.024362108820437305,-0.026343532450109296,-0.09548865428889763,-0.021391253602894143,0.00697526082205362,0.06993632609939002,-0.0344127484704121,-0.0075384285255892655,-0.07577738130047264,-36.73820435871496,0.030126737271741585,-0.0398615512184823,0.21946956966682812,0.06335624944458948,-0.004560581802144106,2,1
